participant_id,split,binary_label,model,stage,expected_value,word_count,sentence_count,type_token_ratio,filler_count,filler_ratio,mean_clause_length,content_density,noun_ratio,verb_ratio,adjective_ratio,adverb_ratio,pronoun_ratio,determiner_ratio
PROCESS-2_rec__335,dev,1,random_forest,optimized,0.49508175135068117,0.005056923981555883,0.021622670053620823,0.012674890167472768,0.007244587758250418,0.0070199990041874116,-0.005435735382634448,0.06341931209693939,-0.012550682961336861,-0.005337040008816985,0.0005457575862965314,-0.010955136931079324,-0.020690195600036532,-0.020608229995559668
PROCESS-2_rec__336,dev,1,random_forest,optimized,0.49508175135068117,-0.020604869051821878,-0.0395400510836771,-0.006017668968488579,-0.0016277984483895125,0.015246465934396838,-0.004969956086060847,0.03533973522080487,-0.007613265207983205,-0.003939186992065516,0.03373969912821849,-0.018983061417457064,-0.026912819142453373,-0.03265683720390371
PROCESS-2_rec__337,dev,1,random_forest,optimized,0.49508175135068117,-0.02549912867925741,-0.04132499908966565,-0.010304467898458824,0.003580338347965153,0.02380199913321121,-0.0023503414591323235,-0.06702973724206458,-0.011562194167963754,0.0008414209004331497,0.0034092900611176445,0.002426019311969867,-0.02301164290474844,-0.027286980213102652
PROCESS-2_rec__338,dev,1,random_forest,optimized,0.49508175135068117,-0.017696582463449885,0.011592575598624534,-0.009171783058227446,-0.0012645732774763019,0.021571563121397047,0.003348013047943823,0.06521083973648274,0.004829775013749895,-0.004697295245641726,0.04215317562537166,0.0028185955340450162,0.03106108760657662,-0.02411339117810712
PROCESS-2_rec__339,dev,0,random_forest,optimized,0.49508175135068117,0.054390738061410954,0.021017008470953443,0.013610132015310228,-0.0063903459075663705,0.019474610319302883,-0.007743117098834773,0.04943212908010537,-0.013059840515925316,0.010042707819666248,0.03464015808785916,0.023214523394199205,-0.013860977094591363,-0.0027522587638668483
PROCESS-2_rec__340,dev,0,random_forest,optimized,0.49508175135068117,-0.025372154381038854,-0.040639473587434624,-0.023268589962317492,-0.003532676298145816,-0.04088270045333047,-0.0062110039182880425,0.07471713330352941,0.0010232595080742612,0.0016111924230244768,-0.02835840158006249,0.001533675188475172,0.0018792374545955682,-0.02798855539469514
PROCESS-2_rec__341,dev,1,random_forest,optimized,0.49508175135068117,-0.011311540124552266,0.017738016405564848,0.00789906704078021,0.002488322235767555,0.028872939326465712,-0.006296579582049162,0.028013403909444606,-0.011748891411116347,0.005810719174842233,0.0032913994403497783,-0.010002475798792147,-0.013874741378785985,-0.004839831509161741
PROCESS-2_rec__342,dev,0,random_forest,optimized,0.49508175135068117,0.001457236293463211,0.03713198010391352,0.013485298120140215,-0.004604114346966526,-0.031746509242220784,-0.007355450239592756,-0.0676056616884125,-3.4886005596490574e-05,-2.6057234936160965e-06,-0.018005496159439645,-0.0037578030340591796,0.02086805515376909,-0.022979267330993026
PROCESS-2_rec__343,dev,0,random_forest,optimized,0.49508175135068117,-0.02136465115829196,0.006159239125045133,-0.011422021756188769,0.0020864372523283236,0.006552530022745486,0.010703390026428679,-0.006389928704338672,0.004710227685172867,-0.0019487927128284356,-0.04301954459657281,-0.001149837672674039,0.08254982756116078,0.01944228257627401
PROCESS-2_rec__344,dev,1,random_forest,optimized,0.49508175135068117,0.0053699578369742085,0.029629032680531964,-0.012561693646784989,0.004805228247078048,0.02217089067809866,0.002535927814351453,-0.028752577984760136,-0.002115136121283285,-0.011838652151163842,0.0033312038707481407,-0.008081155054642295,-0.019651137704822758,0.011357728253642563
PROCESS-2_rec__345,dev,0,random_forest,optimized,0.49508175135068117,-0.014513952623638034,-0.03609885121048137,-0.014755852708876773,-0.007142391777761077,-0.04979078197899071,0.011390784527211508,0.04563511401644064,-0.0008752287173410877,-0.0006738774926270708,-0.018366595967272588,-0.002194620131049305,0.07205735513714899,0.012626039891620167
PROCESS-2_rec__346,dev,1,random_forest,optimized,0.49508175135068117,-0.0003343622168722504,0.02316803606321628,0.029046277759407532,-0.0032839669612985743,0.02420474298967747,-0.0065034185474723925,-0.01970850501298628,-0.002973080285737524,-0.004716904694214463,-0.00023690440411883174,-0.00931481504045223,-0.020301333409297514,-0.018895202616622555
PROCESS-2_rec__347,dev,0,random_forest,optimized,0.49508175135068117,-0.015111633282467665,-0.02565016966113035,0.017993234313616994,-0.011583388275939797,-0.07553614687079971,0.0009082433738149121,-0.0870402135808581,-0.0021458697428170127,-0.00613655711282263,0.007639199946534063,-0.00010448578417708632,0.042845328573093866,0.0273201598237938
PROCESS-2_rec__348,dev,0,random_forest,optimized,0.49508175135068117,-0.028681003170513576,0.02904799045281834,-0.019138604888357804,0.004169773240573704,-0.013328068188893667,-0.002441881926606584,0.033669947851067264,0.001095498456234054,0.0058058180221087245,0.0010882833494360966,-0.004588794319934095,-0.014463865291691035,-0.020335240383865312
PROCESS-2_rec__349,dev,0,random_forest,optimized,0.49508175135068117,-0.025011607619890127,0.010392088647568016,-0.017672045446524863,-0.00812178379346733,-0.06382538026613474,0.011319759449615958,-0.010513322911847353,-0.00035622667011921296,-0.004404604117662529,-0.007065363024667022,-0.01154484076811059,0.03200084125091962,-0.0042490826000721425
PROCESS-2_rec__350,dev,0,random_forest,optimized,0.49508175135068117,-0.02360658812796828,-0.02261784157373768,-0.016486737714731133,0.0019069275549372833,0.013766922139220697,0.004595076313380559,0.06583531443535322,0.01281324431172834,0.004579229472183215,-0.0018743466258456464,0.00419790433068556,0.051581142843970154,0.027751399771586874
PROCESS-2_rec__351,dev,1,random_forest,optimized,0.49508175135068117,-0.0017500733798624423,0.024425869334954768,0.02221586601495801,0.008542094028744032,0.019421241023010224,-0.006329851938462525,0.01937543369773266,-0.0021894507608158165,-0.005762925961316796,0.0009467107654927531,-0.007907346143038013,-0.011942321201240702,-0.024861074205255136
PROCESS-2_rec__352,dev,1,random_forest,optimized,0.49508175135068117,0.043361576965453424,0.02137749144603731,0.02394079046251136,0.003007572190144856,0.028238282454622093,0.007557846876698022,0.06997666331548316,0.0039741658650018505,0.015434356136993302,0.006358870569820283,-0.006520211931710946,0.02838934267339937,-0.015086208163193077
PROCESS-2_rec__353,dev,1,random_forest,optimized,0.49508175135068117,-0.01115126414821134,0.005495862579118693,-0.002283272723434493,-0.004611860381482984,0.013204995736195997,0.0010782955930335447,0.06182674759569636,0.020767745838675182,-0.0020145641753697417,0.039167777145339644,-0.0006838217984477524,-0.012718586059054359,0.0685831542651431
PROCESS-2_rec__354,dev,0,random_forest,optimized,0.49508175135068117,-0.04175585765278811,-0.05258476173588861,-0.024784975928596395,0.000946863203207613,-0.014663793681356764,0.0039787823499864315,-0.060665550753255956,-0.0074041509568996845,-0.005545642686411156,-0.026622669822827447,-0.010214586828369647,-0.0214363697934823,-0.02370713874741341
PROCESS-2_rec__355,dev,1,random_forest,optimized,0.49508175135068117,-0.033086779207114884,-0.03841049876289617,-0.028337901630475244,-0.0010372706314228709,0.01663074953656178,-0.0058572453159285946,0.05118825219105929,0.001720959245940321,-0.006734178953483934,-0.013212579062746954,-0.023104863650514743,-0.010333751438556646,-0.03349013678402116
PROCESS-2_rec__356,dev,1,random_forest,optimized,0.49508175135068117,-0.0029243262601266907,0.0176988879795681,-0.016189669670602598,0.009157581822873908,0.013567531142107327,-0.004885493483052414,0.0774818639172554,-0.005215332618572575,-0.001648327939910814,0.024928367100019385,-0.012765636608928616,-0.010159422056167386,0.01588441664920538
PROCESS-2_rec__357,dev,1,random_forest,optimized,0.49508175135068117,0.0540029329556819,0.017110705620725638,0.03338149361916294,0.011098154497485666,0.026662390486708317,-0.001539350350285531,0.05513244127821963,0.007206534298129555,0.0023214237226420664,-0.01824763946591702,0.001694468179885007,-0.007828965418011648,0.07751937806824571
PROCESS-2_rec__358,dev,1,random_forest,optimized,0.49508175135068117,-0.03703512301452065,0.021415221737406683,-0.025485466120990168,-0.004170238402002724,0.00999887528065301,-0.002447893753524113,0.0535912823950639,0.007688222025462892,0.017173216832379695,-0.03872162175139238,-0.0024276945583551423,-0.015624809184628248,-0.022200589187195873
PROCESS-2_rec__359,dev,0,random_forest,optimized,0.49508175135068117,-0.027550334416846452,-0.03678933275456075,-0.022051423165357846,0.006357313476200943,0.023281769183740836,-0.0025579502010077706,-0.003118687708119978,-0.011027190733402676,-0.0007342611062267679,-0.03803164836948781,-0.014848443796799983,0.013803094457980478,0.014254455420305021
PROCESS-2_rec__360,dev,0,random_forest,optimized,0.49508175135068117,0.0016312546792141803,0.01542741718407342,0.009061733533308143,-0.002742611540816142,-0.03939325365714467,-0.007993870905520452,0.07476653035671915,0.01954582448248402,-0.008249997062594048,-0.03198629716749565,-0.008095897511630028,-0.012201290358862025,0.0697631685577653
PROCESS-2_rec__361,dev,0,random_forest,optimized,0.49508175135068117,-0.033845064545494095,-0.03982631529666833,-0.016645901687843433,-0.005058340666637378,-0.049032599629244944,-0.0022957878001761854,-0.0032160459827719023,-0.007278999665395532,0.015686104984670237,-0.03587911971450012,-0.001366680040518986,-0.010237942892854335,0.006599344482383458
PROCESS-2_rec__362,dev,0,random_forest,optimized,0.49508175135068117,0.00722768773954158,-0.042487542016096995,-0.007946650237136055,-0.002529351053544815,0.017364688592933816,-0.003562919747273554,0.074884296889104,-0.0050612404069397595,-0.005476508100764476,0.04138952891082227,-0.01705584469538735,-0.0178893912811327,0.007690356322418665
PROCESS-2_rec__363,dev,1,random_forest,optimized,0.49508175135068117,-0.03149848340890458,-0.040965007064751265,0.007304465486813569,0.0017690484959712195,0.012448067984187218,0.007398393378680339,-0.07430355164971843,0.002496022500199615,-0.005342195538360101,-0.03351811473870839,-0.0009247147636051523,-0.02146292759520293,-0.029429183442625798
PROCESS-2_rec__364,dev,0,random_forest,optimized,0.49508175135068117,0.002118724454994663,0.026576473110944788,0.0004934193111694185,-0.009991288920373336,-0.06820059332556411,-0.004630391224673076,-0.04401960073757436,-0.005075396219799586,0.008040120093282895,0.011099547619269288,-0.00511515864294779,-0.011679798987279355,-0.0008115021281992085
PROCESS-2_rec__365,dev,1,random_forest,optimized,0.49508175135068117,-0.004310959599151829,0.03170568183362775,-0.02316672727240075,-0.004779801071053953,0.01599011502963549,0.00532919053297519,0.05780808438668828,0.007400877229229081,0.0077552601681964,0.0007916362230753293,-0.012136674447428959,-0.008924157108267536,0.025648333817589446
PROCESS-2_rec__366,dev,1,random_forest,optimized,0.49508175135068117,-0.0024447666607920835,0.012818589846065152,-0.009274116412561852,-0.00433871766563243,0.017232866225604083,0.006606398367293878,0.08165508857668101,-0.002911330165770778,0.0038905325733685457,0.009073045435889071,-0.01371195976578747,-0.008085830769705354,-0.020056642715280758
PROCESS-2_rec__367,dev,0,random_forest,optimized,0.49508175135068117,-0.0330516660752437,-0.004308620359879569,-0.01997573309519794,0.00455596245938068,0.022522658046582364,-0.0029074496729299426,-0.004669011500154739,-0.0077801950183857115,-0.008792880697401416,0.0005855680338390811,-0.003809320405416656,0.0031349728335408143,0.008287195033117313
PROCESS-2_rec__368,dev,1,random_forest,optimized,0.49508175135068117,-0.00565973640897937,0.025495616568896366,0.022543614884343696,0.0024733621950326777,0.029105856331807445,-0.0052488862907557636,-0.0709759385842517,0.0015740070512765669,-0.003193950053755543,-0.03145281588211219,-0.00963785726842616,-0.010542602478417394,0.005096734225371619
PROCESS-2_rec__369,dev,1,random_forest,optimized,0.49508175135068117,-0.03548842035774214,0.017950776209745528,-0.011851154806718113,0.00230090494531396,-0.015658423078639315,-0.0026424569106529815,-0.07452052988959622,0.0032165757507027592,-0.003317739645281108,-0.0035448535744035327,-0.004872514165508619,-0.013121683322751779,-0.01668803455046145
PROCESS-2_rec__370,dev,0,random_forest,optimized,0.49508175135068117,-0.025386575140219067,-0.049220006253381146,-0.022835817711129493,-0.004217219036254391,0.011883289820580102,-0.0027472952404787067,0.06670928996631119,-0.009643501966857003,0.017668279182271363,0.03786955350436983,-0.006905215973274608,-0.021709698300946913,0.010184000903173
PROCESS-2_rec__371,dev,1,random_forest,optimized,0.49508175135068117,-0.01948415378914433,0.0019825945872435115,-0.008141279901756206,-0.003133825828153931,0.013759234385979653,0.017971357643218652,0.051971475187165196,0.029469576789124402,-0.004732049411722982,-0.05085023928477313,0.005739101512772322,0.05885807826009113,0.07536475028915447
PROCESS-2_rec__372,dev,1,random_forest,optimized,0.49508175135068117,-0.012655076086139161,0.017303623202969902,-0.006843483127486252,0.001466179584749625,0.02429430447991763,-0.006462345081490639,0.032443734944554305,0.0059475280258993735,-0.011524702198730665,0.024068431834020885,-0.015747292367923365,-0.016247839305688103,0.0054265129573468586
PROCESS-2_rec__373,dev,1,random_forest,optimized,0.49508175135068117,0.0660002141658697,0.029178518174558122,0.023977741285052617,0.003831721077531256,0.022085718433809232,0.004406298844405683,-0.02072814864022803,-0.01095007848834939,0.003767060655172827,-0.030617897035081113,-0.003538789522463048,-0.015721726719239087,-0.0011566740467242199
PROCESS-2_rec__374,dev,1,random_forest,optimized,0.49508175135068117,0.028419004905208566,0.038596433616585275,-0.013945201079841353,-0.0014025989083165768,-0.010338160075843917,-0.0014764842350632535,0.009380097743178339,0.001484728263822035,-0.010997565209763707,0.03389740760439963,0.03065277236986731,-0.009880420397566923,0.02646142840054381
PROCESS-2_rec__375,dev,0,random_forest,optimized,0.49508175135068117,-0.0008398808256970369,-0.025717754404777225,0.027622673396108438,0.005097089914233948,0.030850463957067406,6.803255928389262e-05,-0.06731802439107923,0.003728334939405613,0.0002233699384123611,0.004526566164258838,-0.0024349700995298915,0.060860024422290736,0.09772859901444463
PROCESS-2_rec__376,dev,0,random_forest,optimized,0.49508175135068117,-0.03319749929347381,0.02033356931991875,-0.02235874378518929,0.00016529238699149572,0.017321763982326956,-0.002794519661074446,0.017474737892534904,0.0005600826944282744,0.004299819825628219,-0.01098658631217404,0.0024013443339572405,-0.021709514716640115,-0.01969244145191624
PROCESS-2_rec__377,dev,1,random_forest,optimized,0.49508175135068117,-0.030799883595645953,-0.033878631569823486,-0.02880679037174559,0.0004411815416642639,0.016449835542298386,-0.005255060675699497,0.05519228388122428,0.0023766797438656796,0.015438051185665245,0.0016563025483628735,0.003916019163807505,-0.0046062228321898145,-0.017739849088902703
PROCESS-2_rec__378,dev,1,random_forest,optimized,0.49508175135068117,0.032197700352244285,0.03856460064260318,0.027306416288338367,-0.008300140217997978,-0.05634990733731684,0.0033307128393425954,-0.07377102337399265,0.005812947604899818,-0.00882255456301209,-0.0053668488823132065,0.006514591923187254,-0.007501954955332621,-0.002206030073975853
PROCESS-2_rec__379,dev,0,random_forest,optimized,0.49508175135068117,-0.04099493560475821,-0.050518545454906416,-0.008052508213440888,0.0007224672511620156,0.017455345775742898,0.006415145571809262,-0.005013533684432332,0.0019622791133951977,0.002373963136888051,-0.03979634014855037,-0.017727800816719538,-0.02555031241507095,-0.029010226047685137
PROCESS-2_rec__380,dev,1,random_forest,optimized,0.49508175135068117,0.07850839486942278,0.028916384037511306,0.06786026351750479,-0.0008449365792512253,0.021284950971057696,0.002910794878225715,-0.03723153910905239,-0.0036923690025651014,0.021155096000693447,0.023923664037120033,0.020370624857241636,0.03715160859806929,0.06817743298241112
PROCESS-2_rec__381,dev,0,random_forest,optimized,0.49508175135068117,-0.03555222569946636,-0.04208682922844673,-0.01043170932578505,-0.0002612933348791557,0.023116761547134955,-0.00018063915114908014,-0.06315516427810508,0.0014888640539356857,-0.004898697030585026,-0.032049834761073724,0.000652663286018651,-0.021262655481768887,-0.021266522253063157
PROCESS-2_rec__382,dev,1,random_forest,optimized,0.49508175135068117,-0.020055663827424724,0.010594219527556561,-0.006975864643245586,-0.002623652618567576,0.011265123713419598,0.008206906326449825,0.05374229119650408,-0.009328313149198948,0.008562137249864463,-0.04408468563771748,0.002544608383796003,0.01312153974075045,0.0726767579139414
PROCESS-2_rec__383,dev,0,random_forest,optimized,0.49508175135068117,-0.028675999690276514,-0.036556329024842855,-0.01374170662227698,0.006498664611754066,0.023978322367729562,-0.003044483243575087,-0.037729687269529674,-0.007471721812617033,-0.0010036165464407532,-0.037952578963177074,0.003120619152978179,0.01121347386004345,-0.005867217931663618
PROCESS-2_rec__384,dev,0,random_forest,optimized,0.49508175135068117,0.00442186478205258,0.01153544806787977,0.02221131354854151,-0.006457918920277734,0.017394086930980848,-0.005795266938621353,0.059597666852641853,-0.0031033116314938525,-0.000668006876403524,0.0026103823346056744,-0.010792125675216084,0.03117095790330495,0.01717050378458225
PROCESS-2_rec__385,dev,1,random_forest,optimized,0.49508175135068117,0.09407134813804077,0.015166086011449807,0.03365353392859106,0.005118167261734925,0.026988089676669914,0.004005321128533979,-0.03789738563320497,0.002028667827071331,0.02256932502674317,-0.0156397011541776,0.03416652802563476,-0.010766437057463918,0.011513633334980114
PROCESS-2_rec__386,dev,1,random_forest,optimized,0.49508175135068117,0.003118019259927678,0.008917624596651876,-0.003091179204566288,-0.005098742222253349,0.02127516138134524,0.011416935550987545,0.05659776480379151,-0.007291441249908531,0.001655794225189311,-0.003331962883748929,0.01931007073377259,0.03522414537495933,0.002697491946601076
PROCESS-2_rec__387,dev,0,random_forest,optimized,0.49508175135068117,-0.02767438963508539,-0.03627129033437086,0.021627185908946557,-0.007153487464984209,-0.049958886099739176,-0.0002850496986502549,-0.07273587472482176,-0.0029089646994907526,-0.0021455015920219013,-0.02642392873945937,-0.011624776964272315,-0.01900172849324008,-0.004181967966651427
PROCESS-2_rec__388,dev,1,random_forest,optimized,0.49508175135068117,0.09234278570174866,0.02996732777759462,0.02827825361615396,-0.0033792002136942756,-0.04853625647469016,0.017560909274616277,-0.044214922369737904,-0.009219511146475269,0.016958419127004163,-0.013746361699686531,-0.019970778569295362,-0.013194893595718895,0.0770311153073635
PROCESS-2_rec__389,dev,1,random_forest,optimized,0.49508175135068117,-0.006715242955742724,0.024365297420135903,-0.013870891278638737,-7.255854781760717e-05,0.02492354924339452,-0.003450418417742185,-0.06374542242334429,-0.004642002080181555,0.001347860483074328,-0.004757627018952917,-0.00395375761861942,-0.009707823716198619,-0.018854016646073432
PROCESS-2_rec__390,dev,1,random_forest,optimized,0.49508175135068117,0.06368984048571293,0.027888203857764894,0.02883512856082234,0.0017085626164225686,0.02698402224050369,0.019706649600448146,-0.0304912113347018,-0.008234974033657637,-0.004114440266421298,-0.021386537497928657,-0.007050890503778646,-0.015130877230112673,-0.015040239766931337
PROCESS-2_rec__391,dev,0,random_forest,optimized,0.49508175135068117,-0.03289139250722656,-0.03703503836470191,-0.0076690198564028835,0.0031597311995392374,0.02049280094812275,-0.0037244669225037796,0.03520153699319053,0.0018269624778258732,-0.00763599632493424,-0.02012794206806575,0.006112471901069512,-0.029003813556118984,-0.014416419994813624
PROCESS-2_rec__392,dev,1,random_forest,optimized,0.49508175135068117,-0.009331326179508324,0.022708210794517073,0.010607247275984263,0.00819428608418093,0.015042573466416798,-0.0037794416401447962,0.06621872640584116,-0.0012367235157580581,0.0012264387991490367,0.008049214352868149,-0.004697507788805524,0.013171213324894779,-0.021461672349105357
PROCESS-2_rec__393,dev,1,random_forest,optimized,0.49508175135068117,-0.029698584317848144,-0.036602945980739605,-0.024291872608555424,0.002747996187536046,0.017865102871328416,-0.0048181538491553514,-0.0755773942693304,-0.013305062247163733,-0.007123966027793358,0.002635325243045372,0.0007933978638538974,-0.03103172754395928,-0.03143394165439531
PROCESS-2_rec__394,dev,0,random_forest,optimized,0.49508175135068117,0.00599269771921172,0.014829780215259235,0.00243347598319815,-0.0006874684637477913,-0.016116206716906164,-0.0019631735375514837,-0.023845291860707222,-0.015279219776457466,-0.004625305041336105,-0.03159254932774275,-0.013737475137131696,-0.013053349767760665,-0.0048108576284357695
PROCESS-2_rec__395,dev,0,random_forest,optimized,0.49508175135068117,-0.002387547762191389,-0.001664333732878731,0.023358923754058195,-0.008022879936925164,-0.06252900320738262,-0.0038917834338280956,-0.08578459620443027,-0.0028438447814551184,-0.008467975565145025,-0.0010772604662452067,-0.01719981541784364,-0.020861677925822733,-0.0007704448410731857
PROCESS-2_rec__396,dev,0,random_forest,optimized,0.49508175135068117,0.09530667259941765,0.030810687438206516,0.07541922190903279,-0.005755115088813909,-0.04410592105014075,-0.0078634691501793,-0.04590902280919181,0.002008460425749945,-0.0013271030654141214,-0.010701537609766092,-0.014174744376650778,-0.01344200739320513,0.02691871139581053
PROCESS-2_rec__397,dev,0,random_forest,optimized,0.49508175135068117,-0.017967119637542054,-0.044092392261372876,-0.0024432246971991846,-0.00807774202352448,-0.06979768164652342,-0.001615337771254417,-0.05361156276932889,-0.009209915159917727,-0.0055041791219991865,0.04022474217301351,-0.011270374575906317,0.019713950648219906,-0.03093665707492619
PROCESS-2_rec__398,dev,1,random_forest,optimized,0.49508175135068117,0.007748501268852123,0.0101954280033533,-0.016979547138616907,-0.004315236326456215,-0.03763159937188902,-0.0037517914453565025,-0.08685519569775352,-0.004259950302002835,-0.009996079195843777,0.02552245197879529,0.039101123441650995,-0.011474587001903274,0.011193097295654297
PROCESS-2_rec__399,dev,0,random_forest,optimized,0.49508175135068117,-8.948512802817277e-05,0.006119695853194571,0.01792354583667475,-0.0009605206803280453,0.004874619830734446,-0.0009957435766773414,-0.06719631744659636,0.0025423372290606493,-0.001603647774172714,-0.027218376932014506,-0.009496972108427143,-0.01542374725020636,0.000921176154697605
PROCESS-2_rec__400,dev,1,random_forest,optimized,0.49508175135068117,0.08318360734045199,0.03468437839252147,0.03135862536837521,-0.00808881780192678,-0.063417412483941,-0.004906569993327139,-0.059794594298437004,0.00209657171741128,0.0170230858134164,0.0271643979898181,-0.005462557972678041,-0.005514050644997041,-0.00775160094974126
